mhiggs,mchi1,mchipm1,Final_CLs,exclusion
120.358612,388.020283,388.170402,0.0,0
124.549454,363.027849,365.858568,0.675,1
126.51482,602.786127,1259.63871,1.0,1
122.504946,921.597926,1663.88696,1.0,1
124.762871,1562.7885,1562.80008,1.0,1
122.125777,280.396523,283.821218,0.0668,1
121.642678,377.595987,380.697749,0.361,1
124.784717,410.73824,563.088352,0.821,1
121.436577,306.111964,306.297134,0.175,1
120.385525,35.036027,247.930575,0.0007452633,0
120.148381,987.039447,990.458095,0.897,1
120.904579,99.9801551,100.161421,0.0,0
123.059127,212.448588,216.889157,0.313,1
121.371452,165.310144,165.501799,0.0,0
127.060491,365.698634,365.862747,0.0,0
125.917927,1020.97483,1659.83589,1.0,1
126.787398,108.296586,108.479512,0.0,0
124.267772,360.161188,361.041552,1.0,1
125.162882,20.7237226,333.211557,2.22e-12,0
124.523114,502.990492,1417.00937,1.0,1
124.161223,1330.51996,1732.60558,1.0,1
125.674595,1889.86972,1889.93538,1.0,1
121.52778,603.571896,1066.77701,0.653,1
120.337195,567.841259,567.891844,0.694,1
120.077099,631.435381,1866.61503,1.0,1
121.691185,968.587414,1129.04867,1.0,1
125.451431,261.497191,268.161715,0.12533064,1
124.030624,820.825997,838.684605,1.0,1
123.363766,415.499709,415.667912,0.386,1
121.609945,748.205316,749.754238,0.625,1
126.678044,250.123856,1003.63234,0.268,1
121.674594,855.374765,1290.33416,1.0,1
120.2055,208.283027,212.585038,0.21072546,1
120.625369,356.913051,357.089425,0.0,0
126.637841,400.945164,401.391699,0.789,1
123.455853,201.068416,201.124016,1.0,1
123.280452,211.59844,700.705353,0.0599,1
122.051166,932.258495,1070.03353,1.0,1
129.559543,107.156505,398.782112,0.033296123,0
123.362689,185.282254,187.475392,0.902,1
125.889758,834.427051,835.336698,0.832,1
125.488727,260.226359,1870.4581,1.0,1
123.821837,403.164469,408.487969,0.34,1
126.630798,781.381718,785.114616,0.739,1
126.209581,395.61077,691.805885,0.727,1
122.904515,896.652875,1177.109,1.0,1
122.683272,242.354097,242.54445,0.0,0
126.316102,316.741448,316.930655,0.51,1
122.164774,471.760816,1847.76482,1.0,1
125.896197,644.630842,1714.57801,1.0,1
122.609406,585.204076,585.559299,0.824,1
128.287931,226.834344,234.839656,0.11224041,1
127.796885,631.832254,1494.96183,1.0,1
127.416734,805.390023,808.513547,0.767,1
125.071189,515.706317,1641.54912,1.0,1
127.315069,829.344132,1249.25196,1.0,1
122.452191,124.923435,1434.36554,1.0,1
124.903137,535.518665,535.602144,0.925,1
122.398261,1504.48172,1546.53345,1.0,1
127.948158,193.995495,194.26121,0.0288,0
127.710747,949.533265,1248.80162,1.0,1
123.166327,1414.63999,1414.64999,1.0,1
124.180841,723.230627,997.317307,0.924,1
128.468243,241.830639,614.415197,0.152,1
125.106538,457.719168,567.823959,0.871,1
124.00327,404.35677,569.68132,0.876,1
124.711704,176.020441,176.211549,0.0,0
122.407858,207.341602,209.127217,0.0,0
123.940743,434.219092,436.080486,0.728,1
125.694165,91.3653244,474.933883,0.3270088,1
127.08886,1071.10045,1078.59515,1.0,1
127.72125,701.229373,703.72747,0.948,1
125.783715,329.955006,431.27697,0.661,1
120.260321,711.955326,1461.21733,1.0,1
127.49172,421.591754,423.120131,0.0,0
122.336569,259.991186,262.609116,0.874,1
122.390431,380.297446,384.025489,0.923,1
125.309532,1148.87768,1321.51163,1.0,1
125.686345,344.662837,830.367298,0.243,1
127.005742,262.993877,265.904168,0.703,1
128.192554,304.203418,304.392356,0.328,1
126.810524,221.535239,221.61072,0.13,1
129.5005,298.21838,301.786329,0.134,1
125.485942,199.238955,201.733546,0.897,1
123.616151,501.302815,1450.54253,1.0,1
120.613281,288.661173,879.190882,0.2,1
123.261834,866.505962,1134.69569,0.97,1
126.018392,619.9578,1173.75794,0.668,1
126.516966,324.886461,327.310074,1.0,1
126.462334,171.552239,594.032287,0.0636,1
123.585637,630.098141,630.79319,0.902,1
127.831733,212.423478,890.863092,0.019605588,0
125.314532,132.770274,380.880304,0.10682638,1
125.32345,252.666654,252.854657,0.0,0
125.545255,482.400174,482.510194,0.756,1
125.0505,323.26702,326.854824,0.743,1
120.408802,547.232539,1122.64002,0.54,1
121.239437,512.68419,513.215066,0.753,1
120.278294,97.9677735,921.509927,0.194,1
126.298225,161.824633,162.015684,0.0,0
125.357623,111.131114,111.316277,0.0,0
120.749912,94.3567058,260.611843,4.8e-16,0
123.374672,711.188462,892.270867,0.967,1
127.263634,127.922785,132.937626,0.36,1
129.098301,106.065449,114.001827,0.016,0
126.116854,554.31733,554.393632,0.409,1
125.488986,112.382796,112.572527,0.038,0
120.264321,651.955562,652.033954,0.702,1
128.679493,597.140796,597.212142,0.951,1
124.162284,180.637319,418.512487,0.104,1
124.992492,458.453789,996.0164,0.444,1
126.829311,17.1534164,187.454446,1.0,1
126.417451,785.676192,789.489773,0.987,1
127.965222,1158.11624,1259.35241,1.0,1
126.918793,523.057918,1378.24336,1.0,1
121.965973,681.937509,1600.01554,1.0,1
121.935758,816.31335,816.979494,0.777,1
122.031044,739.319586,741.953092,0.563,1
122.134583,754.912362,757.03538,1.0,1
126.987886,1446.05672,1459.05885,1.0,1
128.037763,444.728177,444.799474,0.62,1
122.679992,395.887963,1256.71871,1.0,1
120.914266,333.355942,336.380865,0.703,1
120.34556,235.31064,553.853405,0.059785523,1
125.474293,294.994713,295.206071,0.0,0
120.083134,577.05642,1373.70862,1.0,1
121.841856,441.245302,1592.92753,1.0,1
123.984964,389.675465,389.824192,0.0,0
125.811778,118.701666,585.47755,0.00051762245,0
120.827488,809.712503,813.190118,0.921,1
125.995346,502.867228,504.668095,0.861,1
124.039654,1466.30857,1469.55938,1.0,1
126.732093,365.880974,375.139285,0.398,1
121.28354,775.276038,776.472316,0.837,1
126.956412,75.3179584,975.343129,0.217,1
126.764378,482.129152,482.260673,0.485,1
122.805983,774.338499,946.577815,0.973,1
125.342185,271.9653,273.59705,0.801,1
123.278148,128.611473,128.797374,0.0,0
125.901063,874.719964,876.689555,1.0,1
121.582334,68.8383225,697.583394,0.019519735,0
126.702134,260.303749,1701.03995,1.0,1
129.784035,187.424756,192.11308,0.0332,0
124.975928,727.020566,1241.50199,1.0,1
122.631713,575.504648,575.570904,0.923,1
122.213835,908.557714,1325.72605,1.0,1
123.08387,389.377281,389.52809,0.0,0
123.837823,161.198087,162.24947,0.835,1
127.295343,214.672053,216.789014,0.404,1
125.07389,866.180743,866.234652,0.84,1
123.673457,338.26224,538.262236,0.672,1
122.629099,655.751618,1045.19851,0.855,1
121.967299,32.5302977,640.174042,1.1e-06,0
125.422005,511.495872,1678.64086,1.0,1
127.638971,306.260181,393.415833,0.467,1
127.249025,330.587746,434.177586,0.635,1
126.70329,932.30714,955.735523,0.958,1
122.849668,422.139288,422.283526,0.0,0
122.517339,92.130998,94.7950528,0.104,1
123.294652,574.028979,632.335854,0.791,1
128.263282,106.963145,112.990581,0.00434,0
125.863763,977.215472,1374.99057,1.0,1
121.171048,104.702971,104.885106,0.0,0
121.71174,483.465151,797.826843,0.655,1
122.909929,842.147363,1442.39282,1.0,1
124.750632,550.427826,550.565564,0.0,0
124.820947,1284.62103,1284.80903,1.0,1
123.852402,383.494902,657.850454,0.743,1
126.229285,371.968732,376.732268,0.946,1
123.667248,299.798934,302.173341,0.181,1
125.180751,503.961884,573.235895,0.747,1
123.295784,529.394808,529.461739,1.0,1
122.490582,84.7229985,758.735296,0.0488,0
125.865405,128.570879,136.096485,0.176,1
126.098418,781.772956,1622.07932,1.0,1
128.718362,97.1122993,97.2854412,0.00802,0
123.061003,976.036642,977.544952,1.0,1
125.385496,573.110918,573.180079,0.899,1
122.803193,624.757217,628.392007,0.862,1
120.063298,493.965569,496.176161,1.0,1
127.434557,874.170045,875.735204,0.993,1
121.938744,597.050198,597.586762,1.0,1
126.279696,1279.01367,1292.88691,1.0,1
124.072604,23.1993966,474.816831,0.023433287,0
126.114412,454.500473,1078.03467,0.458,1
123.962464,110.344032,112.073371,0.772,1
120.44669,116.062293,118.317041,0.875,1
124.726927,416.847425,1249.37268,1.0,1
127.633163,1027.26088,1411.08646,1.0,1
124.391654,217.115198,217.307453,0.0,0
122.446241,318.631541,322.081077,0.495,1
121.81574,718.09451,1635.13625,1.0,1
126.806352,472.456178,477.909534,0.434,1
127.752482,392.452267,394.319326,0.275,1
120.35247,573.033433,836.777885,0.65,1
124.626772,980.378018,981.778491,0.945,1
120.179197,105.816536,551.645774,0.4084751,1
124.00155,350.764585,351.754745,0.177,1
127.63394,558.318763,1198.04366,0.663,1
126.578175,165.810555,166.002102,0.0,0
128.178718,986.509091,1206.23811,1.0,1
124.227549,409.583709,411.162869,0.777,1
123.208471,161.758718,162.919403,0.229,1
125.270822,350.53496,983.076797,0.364,1
123.334592,164.046826,318.243889,0.046061553,0
122.743641,269.396879,271.634999,0.133,1
125.56847,1532.16383,1532.44888,1.0,1
122.076513,521.459885,543.588043,0.716,1
121.865052,146.14696,146.338083,0.0,0
122.863396,411.691153,411.825758,0.802,1
121.562108,473.834643,477.657131,0.368,1
121.72626,336.930717,737.659928,0.217,1
122.42684,260.345244,260.5196,0.0,0
126.346674,649.332345,758.853427,0.778,1
120.617322,415.398421,415.542497,0.0,0
125.838956,378.433443,1370.83024,1.0,1
128.19556,847.144119,1082.72162,1.0,1
123.675626,989.732338,994.687542,1.0,1
121.366446,619.801804,626.160629,0.892,1
122.82304,630.115337,630.679239,0.915,1
127.072345,386.656993,386.82336,0.0,0
129.018035,196.614752,305.778617,0.010837358,0
121.134431,27.4222863,1432.58487,1.0,1
123.421335,369.417482,370.359973,1.0,1
122.725394,536.484081,1128.98316,0.6,1
121.805231,340.114299,342.803033,0.742,1
127.082388,1164.93191,1167.13388,1.0,1
127.758001,269.03195,271.155242,1.0,1
120.118432,759.200282,762.879123,0.948,1
121.907398,701.657354,1196.30702,0.688,1
128.791805,257.311179,257.551243,0.0889,1
123.1174,104.078516,104.258454,0.0,0
124.048877,1112.22026,1113.16393,0.949,1
123.521408,634.672051,1220.67461,1.0,1
124.903234,964.40381,971.565852,1.0,1
121.373678,245.031218,1151.17226,0.225,1
122.385196,106.814412,106.9975,0.0,0
121.828545,534.210193,534.291698,1.0,1
126.727612,257.987386,401.167639,0.593,1
127.254481,1228.77237,1442.29414,1.0,1
124.566976,151.359954,158.244403,0.109,1
127.1467,201.341162,952.255534,0.027991863,0
121.430934,1393.98653,1501.22883,1.0,1
122.291891,646.777933,648.927684,0.961,1
126.867611,605.124614,605.174831,0.83,1
125.129193,36.0025862,779.035888,0.081808984,1
126.18654,1171.18665,1415.75381,1.0,1
126.804827,765.811187,802.355582,1.0,1
126.594433,298.30844,302.201105,0.18,1
122.806234,349.845838,1134.71824,0.534,1
126.608146,504.573224,702.260449,0.912,1
127.669095,282.452363,284.13645,0.917,1
125.066699,423.574241,424.289828,0.807,1
121.995031,539.584925,541.127778,0.881,1
123.27243,568.432196,599.393364,0.928,1
122.219877,1594.01489,1594.13267,1.0,1
121.823775,529.56323,908.465413,0.181,1
128.134471,211.647536,1426.86867,1.0,1
125.810021,284.549792,285.196193,0.399,1
122.132203,198.63354,198.827103,0.0,0
124.894258,363.745905,363.81409,0.307,1
127.259669,355.488019,1043.0222,0.305,1
127.465677,408.787443,408.93991,0.0,0
124.253744,67.1346791,418.778721,0.25478706,1
123.284759,480.531685,483.73638,0.366,1
127.521272,543.313172,545.666593,1.0,1
125.331971,273.560119,369.159307,0.687,1
123.317521,553.298169,553.383163,1.0,1
121.22065,525.000207,525.10816,0.698,1
122.811456,767.614229,811.842999,0.867,1
125.753759,892.294959,894.619142,1.0,1
124.677751,137.801823,485.047834,0.42266503,1
122.783303,369.392531,606.117408,0.759,1
125.683584,1289.47213,1333.44231,1.0,1
126.347812,201.831139,204.977395,0.776,1
125.069444,1512.65076,1544.87077,1.0,1
127.121685,267.674264,267.855227,0.0,0
129.120881,647.844896,650.604142,0.927,1
122.345141,435.168067,435.297456,1.0,1
120.607946,1037.13174,1287.36244,1.0,1
126.729812,155.820343,480.02103,0.0939,1
121.157954,558.554267,558.62414,1.0,1
123.650066,561.83531,1002.19956,0.33,1
127.635267,569.715681,1048.44747,0.608,1
121.612353,376.020748,377.541519,0.119,1
122.436214,1194.54304,1255.51485,1.0,1
122.053595,563.104928,564.743922,0.855,1
126.340282,431.408895,1186.15166,0.581,1
122.194323,1283.92082,1291.12027,1.0,1
124.847002,1230.07351,1347.62228,1.0,1
123.09885,1457.99322,1458.57395,1.0,1
128.992905,168.322711,168.615245,0.00552,0
124.184806,131.091966,134.436568,0.0,0
125.204173,205.272584,207.449349,0.402,1
127.424574,165.020845,170.681557,0.005639731,0
125.44678,839.628132,950.871701,0.956,1
127.431446,156.29082,156.480919,0.0,0
120.037104,126.813758,129.202899,0.579,1
121.917375,552.046967,552.717717,1.0,1
123.613334,327.668485,454.319808,0.205,1
122.82772,404.493031,604.453002,0.7,1
120.319871,1411.73091,1411.89846,1.0,1
123.983931,153.285668,273.784039,0.0348,0
128.445668,19.8119598,1165.61644,0.489,1
122.921764,624.948104,627.118189,0.874,1
125.176682,570.237129,570.646341,0.648,1
122.726747,655.832353,1380.57126,1.0,1
123.010395,261.429918,310.22972,0.355,1
124.610938,585.184458,585.255198,0.874,1
126.802988,919.940439,922.164596,1.0,1
123.799333,249.188487,249.371975,0.0,0
126.403751,514.264389,521.146461,0.347,1
126.765752,308.026724,308.22584,0.447,1
123.204415,574.693374,574.779167,1.0,1
125.258047,312.894925,326.204472,0.801,1
125.322033,168.7228,627.44754,0.0653,1
124.128673,7.6695576,895.729402,0.0806,1
121.43517,1128.20387,1614.84483,1.0,1
121.6965,781.409673,1322.98917,1.0,1
125.737666,393.440625,968.867807,0.332,1
123.7167,99.9243292,100.104678,0.0,0
124.422304,257.424104,257.61129,0.0,0
120.740484,582.734052,583.713273,0.936,1
125.707023,438.627689,438.755894,0.929,1
124.611926,344.100138,348.743674,0.09786808,1
122.311386,244.258931,250.997213,0.481,1
122.875014,1312.21561,1689.53901,1.0,1
127.074148,232.699104,232.889016,0.0,0
126.853415,28.1440843,932.241702,0.030655196,0
123.78549,275.108542,1538.68289,1.0,1
124.550695,291.910872,1181.90274,0.501,1
123.260407,164.322581,1149.11759,0.647,1
124.429622,83.860715,866.725628,0.0636,1
127.34433,829.647182,835.283045,0.914,1
123.993099,416.870239,417.001365,0.0,0
128.165847,405.026841,484.841,0.754,1
125.130122,1157.34971,1165.05804,1.0,1
126.520197,377.972819,378.870463,0.346,1
125.142104,828.275861,1048.83871,0.912,1
122.321405,360.184217,362.627639,0.497,1
128.096936,848.532214,850.595419,0.942,1
121.951977,767.186559,767.996459,0.974,1
126.247539,1013.92339,1057.29831,1.0,1
127.35848,1009.24556,1013.37395,1.0,1
129.015057,240.388991,240.580883,0.381,1
123.846008,572.291345,574.351651,1.0,1
122.106486,826.978436,838.685069,0.945,1
128.072444,968.040346,1004.70301,1.0,1
123.932317,201.355823,758.556307,0.004480683,0
125.406452,243.027068,243.222911,0.0,0
121.415144,1627.32323,1692.65244,1.0,1
122.510333,203.441338,203.6315,0.0,0
125.287711,527.01624,527.080439,1.0,1
121.773953,579.017447,835.14828,0.934,1
121.414959,290.519283,291.79105,0.215,1
123.310096,668.297072,670.857825,0.785,1
127.339598,697.644732,699.80564,0.679,1
124.103265,146.066908,958.515546,0.056509893,1
121.99695,0.245425002,615.109951,2.66e-07,0
127.789819,152.378438,154.407639,0.873,1
121.967495,813.90729,1633.33203,1.0,1
121.611632,118.853908,125.597341,0.51029915,1
121.941649,584.680433,584.7413,0.664,1
124.994992,443.311646,443.784401,0.853,1
125.175549,389.060673,479.742681,0.597,1
125.567889,1353.4331,1794.59195,1.0,1
126.272594,220.001774,220.191273,0.0,0
126.92878,433.299318,1157.85776,0.331,1
126.670196,296.228951,1178.29495,0.499,1
120.339907,536.207222,1362.39966,1.0,1
121.280017,627.986602,686.688139,0.901,1
121.323797,205.112621,1157.24251,0.406,1
121.974806,531.72759,635.769181,0.953,1
127.529587,147.1435,225.628878,0.11772059,1
120.575463,529.999864,1532.66399,1.0,1
127.757227,299.348051,299.655455,0.159,1
122.340628,247.559684,805.816381,0.122,1
122.717204,472.024069,472.140004,0.849,1
127.403604,229.618088,331.857328,0.192,1
124.148491,100.933826,102.865115,0.595,1
125.205738,461.621921,683.250483,0.745,1
127.081616,463.754237,464.201554,0.592,1
120.74939,595.403753,869.631257,0.909,1
127.495266,183.609978,184.46038,0.942,1
126.258727,116.205495,1039.39239,0.299,1
124.3337,160.072837,163.869204,0.0381,0
120.407386,95.2718306,95.382134,5.79e-05,0
127.029079,296.314963,297.12824,0.0,0
126.63747,486.157771,922.413474,0.488,1
122.942749,321.971038,327.683783,0.633,1
120.05275,606.866827,639.180102,0.926,1
122.470181,1028.40418,1427.52173,1.0,1
122.360771,920.956837,921.563561,1.0,1
122.133675,231.927983,635.473292,0.149,1
121.855705,195.485237,266.925065,0.0,0
121.084799,127.49276,128.082593,0.906,1
121.736042,221.337283,225.854867,0.578,1
124.501411,895.498607,933.560183,0.909,1
125.980951,575.512729,575.593107,0.616,1
125.997055,365.41718,367.838932,0.811,1
120.058427,1113.72884,1339.13748,1.0,1
124.92179,96.1489263,96.3300961,0.0405,0
126.052048,944.051455,1222.67789,1.0,1
127.852599,712.769141,829.441793,0.921,1
120.611304,568.051352,574.865157,0.932,1
122.769633,368.23127,371.84417,0.899,1
123.394917,417.720173,419.571818,0.74,1
127.957943,101.927011,148.257485,4.03e-12,0
126.476868,263.814081,1042.55598,0.0782,1
121.925705,1061.52652,1632.32818,1.0,1
123.908922,99.0598859,103.237004,0.000503,0
124.42961,624.704258,627.345471,0.648,1
126.778509,279.256819,282.52638,0.777,1
122.278826,335.385742,339.462186,0.0961,1
121.437637,206.760513,210.18225,0.889,1
121.916553,627.349406,689.8634,0.882,1
126.439241,509.694518,698.490603,0.949,1
121.274156,698.367668,818.17606,0.954,1
121.630799,335.138431,338.998985,0.275,1
121.776844,495.219957,495.369016,0.0,0
120.215426,117.602978,117.788416,0.0,0
125.327982,153.624045,1831.11245,1.0,1
125.867288,1355.62685,1356.36797,1.0,1
122.132554,149.675823,149.867122,0.0,0
124.280862,141.572796,543.348399,0.0438,0
122.648998,352.78514,1208.40385,1.0,1
123.768357,35.8546066,554.367498,0.013731992,0
128.334012,607.220865,608.211868,1.0,1
124.199963,483.126656,488.549852,0.0,0
127.494147,130.490878,132.931294,0.82,1
121.630161,374.062435,374.220029,0.0,0
120.225337,501.322127,504.823827,0.83,1
121.064696,498.155043,1047.86147,0.517,1
124.11085,243.385583,245.37296,0.235,1
126.715371,728.990715,1426.2522,1.0,1
121.508705,348.625444,352.819856,0.399,1
120.146386,345.362239,347.38476,1.0,1
123.811022,650.599059,652.98039,1.0,1
125.826097,769.81064,1053.75869,0.854,1
128.459359,929.786424,934.959571,1.0,1
126.591896,102.350187,103.218284,0.856,1
125.622008,160.316231,161.034205,0.0751,1
123.550356,1080.71204,1083.58955,1.0,1
123.617858,799.293006,1262.26003,1.0,1
124.619122,595.410491,646.475434,0.962,1
123.112729,568.361545,1387.57753,1.0,1
122.416695,666.183231,667.177685,0.919,1
127.499373,135.616862,167.972607,0.266,1
128.772285,387.098162,387.268878,0.581,1
120.141803,1657.55816,1663.91326,1.0,1
121.316946,453.814202,454.918032,0.765,1
127.812088,781.450939,783.708001,0.821,1
121.150286,713.18944,714.436193,0.715,1
120.163173,864.811992,865.256657,0.942,1
121.75067,1399.02947,1611.44384,1.0,1
122.980371,785.618426,786.2759,1.0,1
126.24892,593.131872,593.207649,0.666,1
122.860668,766.329502,768.159893,0.974,1
124.676353,779.855666,1438.89914,1.0,1
124.813009,211.81583,212.007409,0.0,0
124.089273,228.525288,228.997409,0.0,0
128.991374,327.541142,327.721366,0.512,1
123.124478,457.547297,457.681112,0.0,0
126.07032,1355.33885,1359.77732,1.0,1
123.280903,156.64042,688.842419,1.09e-05,0
127.164537,118.089338,1182.8439,0.586,1
128.693217,488.151311,489.375827,0.447,1
120.73292,471.649311,473.359001,0.477,1
123.41981,582.594034,607.848633,0.91,1
120.426806,1233.06583,1233.27899,1.0,1
120.883579,189.751678,189.983661,0.0393,0
120.444757,580.424063,580.493869,1.0,1
122.807163,325.226702,750.627439,0.225,1
125.457188,817.275955,821.42153,1.0,1
120.509255,1759.19099,1764.70608,1.0,1
124.101095,806.637535,808.196511,1.0,1
125.326918,130.961788,131.138805,0.00318,0
124.747856,436.712392,495.948406,0.74,1
120.64669,171.996912,1102.63732,0.0998,1
127.949451,143.123655,143.309647,0.0,0
121.767249,683.377513,684.872016,0.969,1
121.589616,923.209223,928.793957,1.0,1
123.051646,853.672219,854.912418,1.0,1
126.632896,1119.81672,1121.01813,1.0,1
127.507122,167.966814,169.827489,0.849,1
122.029949,404.834115,407.440565,0.0,0
125.480009,454.091173,454.606774,0.824,1
120.358678,1110.01902,1117.64176,1.0,1
120.332984,145.277184,960.917294,0.144,1
125.432549,329.310654,597.470886,0.708,1
121.134464,135.814371,138.129915,0.26,1
122.164494,120.083354,120.263599,0.0,0
124.437074,91.3682613,92.8122855,0.762,1
121.125594,398.733058,622.927263,0.258,1
121.431377,433.54089,433.672916,0.525,1
124.477452,642.121704,708.988911,0.939,1
123.946542,115.217908,308.067196,0.0017542841,0
129.580885,281.342573,284.25747,0.416,1
123.862823,127.484283,1725.87104,1.0,1
121.450504,141.744425,141.931488,0.0,0
123.376193,148.843743,1610.51957,1.0,1
120.534857,410.881386,412.878301,0.0934,1
120.81065,474.86666,476.404514,0.162,1
125.282976,794.631409,1102.11039,0.889,1
127.636991,411.314672,542.386596,0.757,1
124.329692,445.938688,450.951212,1.0,1
125.875375,48.885966,857.049203,0.0063395556,0
120.616539,850.863998,1448.27666,1.0,1
122.180149,428.978298,429.117392,0.0,0
124.667514,818.218954,820.305982,0.914,1
128.197438,603.732207,605.857722,0.886,1
122.675226,183.973994,185.460324,0.883,1
127.337103,522.971336,523.314526,0.948,1
123.579468,767.118712,768.140433,0.946,1
124.119047,437.722377,438.435083,0.961,1
127.56667,321.711252,710.432692,0.299,1
124.000586,396.708012,399.366829,0.0777,1
121.884567,643.291542,645.476436,0.902,1
124.318769,342.09704,342.273668,0.0,0
120.626329,433.46006,436.44078,0.915,1
128.334103,411.082191,429.958795,0.789,1
127.499956,208.715415,531.326566,0.22973022,1
123.131616,723.518155,728.095819,0.902,1
126.147853,461.723734,461.843047,1.0,1
126.964514,100.918313,119.521352,0.0213,0
123.585081,946.833156,1063.66348,0.967,1
124.501953,1131.54296,1164.75314,1.0,1
124.729705,211.576942,214.465589,0.79,1
127.972091,175.576181,380.100565,0.128,1
120.713504,1589.36931,1629.03647,1.0,1
128.638478,1018.37321,1019.14182,1.0,1
121.074275,301.021328,1009.7847,0.46,1
121.454439,787.243655,1548.16669,1.0,1
123.913674,503.334301,783.252594,0.771,1
127.038272,799.746346,1112.63777,0.919,1
128.782,94.2985917,96.9579721,0.012,0
123.249443,555.80338,556.56228,0.643,1
120.851799,390.011995,391.745007,0.127,1
123.450668,231.216951,790.08048,0.1318347,1
125.506573,767.056604,773.056502,0.899,1
123.455958,941.174228,942.253226,1.0,1
126.058157,134.77662,471.186649,0.0246,0
124.578011,278.162064,391.966288,0.615,1
128.146678,341.440668,1087.23556,0.453,1
123.803063,420.636006,421.028158,0.836,1
127.287512,107.533716,112.767324,0.000446,0
121.509296,1000.75847,1001.32072,1.0,1
126.788345,1462.45756,1491.71152,1.0,1
125.360985,614.966241,617.154779,0.94,1
127.504312,144.30503,730.133134,0.04023768,0
120.414358,200.47399,659.836309,0.000101,0
128.581683,959.4852,959.90335,0.997,1
123.018449,803.018739,1395.93926,1.0,1
126.139805,1626.74492,1627.67399,1.0,1
126.527372,532.888387,1182.75465,0.362,1
121.915637,219.083559,611.238717,0.0695,1
124.795011,446.455336,447.419943,1.0,1
120.468738,150.516896,1438.87207,1.0,1
121.602394,394.660438,394.817141,0.0,0
125.252881,180.906931,181.264522,0.0677,1
125.65605,356.077174,356.463248,0.696,1
122.904358,1153.66656,1155.97215,1.0,1
126.446669,872.106243,872.603751,1.0,1
120.284062,546.39864,1540.52324,1.0,1
127.482472,559.42228,559.499713,0.684,1
125.705371,196.456792,200.446559,0.0652,1
122.045082,327.797813,328.040919,0.401,1
126.771684,641.990428,1116.29826,0.663,1
124.659837,921.046927,923.337512,0.946,1
127.92559,22.5909763,551.386062,0.08779067,1
120.129815,1388.61557,1388.75135,1.0,1
126.655522,493.825191,493.940094,0.774,1
128.760268,236.953245,237.161339,0.0881,1
121.383609,881.321625,1647.39485,1.0,1
123.746619,306.501244,306.751669,0.253,1
120.478339,498.408369,1231.90129,1.0,1
124.733448,1261.78841,1844.02329,1.0,1
121.728668,248.885487,252.00365,0.531,1
124.540014,121.742701,214.269574,0.139,1
126.537875,1427.10321,1427.87695,1.0,1
120.933392,213.22039,213.41201,0.0,0
122.404535,384.255842,384.423356,0.922,1
124.7334,974.169294,976.468063,1.0,1
124.671132,96.1650425,675.52827,3.35e-05,0
127.894536,350.722825,1071.96284,0.443,1
124.619231,534.429314,534.526091,0.808,1
122.012825,662.507069,663.711001,0.948,1
126.265664,532.303111,536.625748,0.932,1
121.069813,129.359227,929.201806,0.139,1
126.881726,1221.69905,1698.02005,1.0,1
125.973894,106.038503,111.881217,0.0232,0
125.750058,575.833935,1107.25053,0.537,1
125.565081,39.3819214,538.365135,0.072515115,1
120.512079,105.550663,107.589006,0.461,1
127.948033,71.6018039,1434.25787,1.0,1
124.639222,268.781369,268.975678,0.11,1
126.387617,769.516928,770.928547,0.822,1
122.82552,234.151883,234.335398,0.0,0
121.294933,177.413626,180.107066,0.905,1
123.106442,759.84916,762.369414,0.786,1
123.741132,1188.4308,1361.77342,1.0,1
121.262362,372.012729,1516.13353,1.0,1
126.5707,1075.29763,1078.67943,1.0,1
126.749216,100.749893,100.932006,0.0,0
126.524768,1097.41341,1477.53511,1.0,1
122.269283,564.13384,564.198963,1.0,1
123.542124,860.75676,871.836758,0.996,1
125.696063,425.292988,427.517496,1.0,1
127.096138,239.183088,239.366628,0.0,0
125.35363,194.664954,194.854742,0.0,0
122.731805,164.084511,523.758965,0.458,1
122.894258,711.996614,725.949732,0.921,1
122.50033,162.485568,1505.69149,1.0,1
120.866918,1517.38529,1523.57426,1.0,1
124.36356,1470.17727,1474.17769,1.0,1
124.001055,358.699418,462.379933,0.549,1
127.330809,418.983684,419.127876,0.0,0
122.497334,188.351561,192.000286,0.0038960457,0
122.676976,396.830092,402.419662,0.338,1
124.162759,53.8803053,333.669377,0.029366825,0
124.709615,908.895152,913.200437,0.933,1
123.18404,206.774814,208.962237,0.948,1
124.867799,435.901335,436.054699,0.0,0
128.039731,174.455349,175.057627,0.302,1
123.176265,463.711832,1320.46577,1.0,1
120.823118,64.7293432,1603.13892,1.0,1
124.599836,615.007474,1375.42195,1.0,1
122.462672,772.425783,773.543375,0.96,1
126.251971,54.048698,146.748846,0.0391,0
120.005812,305.886913,306.06359,0.0,0
126.157201,1166.4396,1174.34384,1.0,1
126.869119,503.64811,522.893144,0.942,1
128.547297,545.076565,545.16538,1.0,1
120.681322,344.429403,1453.24034,1.0,1
124.417953,421.059052,466.460073,0.775,1
123.893791,33.1390634,833.535689,0.005483588,0
126.599242,335.83066,335.997644,0.0,0
121.062067,866.390865,1015.20221,0.995,1
126.462159,418.55153,1275.61215,1.0,1
126.126704,400.288226,400.444577,0.0,0
127.756892,217.97891,218.191009,0.215,1
124.351639,964.294358,969.6394,0.896,1
127.372014,681.810901,681.927068,0.963,1
120.28732,279.262879,280.474426,0.692,1
124.242381,155.766086,160.686007,0.17,1
