mchi1,mchipm1,Final_CLs,exclusion
30.0446745,1188.82391,0.702,1
104.131828,105.660886,0.0223,0
170.355567,174.46247,0.0503,1
526.208796,528.64073,0.68,1
386.222896,1579.43542,1.0,1
330.967773,331.38989,0.661,1
1046.42242,1554.23062,1.0,1
409.209449,412.201234,1.0,1
128.05128,128.241386,0.00532,0
753.762287,1291.24728,1.0,1
326.46662,326.648069,0.0,0
356.938156,989.08412,0.408,1
285.288365,285.472738,0.0,0
295.5873,295.661307,0.263,1
334.020852,369.644015,0.797,1
1011.04439,1011.99955,1.0,1
284.021839,286.812581,0.488,1
1400.32347,1584.98229,1.0,1
326.664382,766.847667,0.196,1
228.443002,228.63078,0.0,0
649.148612,652.499086,0.934,1
1217.50892,1483.82484,1.0,1
738.459093,767.547216,0.913,1
520.603062,531.802357,0.915,1
1350.61481,1554.27267,1.0,1
254.58656,256.262699,0.0,0
269.698101,272.628834,0.608,1
785.30661,1199.42334,0.849,1
597.870762,597.950277,0.82,1
154.207794,157.207887,0.766,1
160.299431,166.720571,0.188,1
295.739294,298.844672,0.12,1
352.083762,352.24671,0.0,0
102.54956,106.337138,0.00359,0
1493.98794,1494.82032,1.0,1
169.122087,521.299858,0.501,1
469.288223,1347.18925,1.0,1
1005.74929,1009.25881,1.0,1
863.953503,940.351241,0.899,1
159.610868,164.46095,0.202,1
185.888331,957.685717,0.262,1
194.856886,338.348622,0.21,1
1021.18867,1022.13381,0.997,1
537.233207,1352.22195,1.0,1
523.184773,845.036869,0.654,1
798.521073,799.379595,0.729,1
261.835616,262.024833,0.592,1
801.648523,917.518858,0.997,1
698.194206,1866.61605,1.0,1
554.486979,555.277171,0.951,1
1147.67774,1151.33469,0.937,1
342.647318,345.523422,0.46,1
203.18049,203.372953,0.0,0
153.437094,155.747682,0.771,1
38.5659945,162.586272,8.73e-06,0
333.186159,334.143057,0.743,1
310.576223,312.317236,1.0,1
550.426807,550.516464,0.872,1
94.5238777,94.8475277,0.0,0
694.034181,710.909814,1.0,1
779.555395,780.68016,0.965,1
894.244772,897.270908,0.946,1
199.321158,202.191331,0.209,1
300.115568,300.287611,0.0,0
240.961563,247.701585,0.0427,0
403.761198,712.970437,0.794,1
489.20967,489.422728,0.84,1
66.4570571,165.916809,0.006237186,0
383.644187,1092.64921,0.517,1
349.054753,349.216895,0.0,0
753.009063,754.327197,0.873,1
122.82729,124.35752,0.838,1
40.2166586,399.683532,0.011909121,0
150.714815,163.406726,0.573,1
369.021192,371.458895,0.0,0
558.669614,1665.5894,1.0,1
329.482214,331.538548,0.7,1
1037.38566,1039.49276,1.0,1
93.3630573,93.5499727,0.0132,0
682.935364,964.451537,0.863,1
752.566643,755.5762,0.987,1
177.743926,207.689401,0.125,1
192.302169,472.880626,0.103913315,1
14.8485389,801.803091,0.000106,0
1237.75033,1238.17122,1.0,1
1511.21775,1511.26305,1.0,1
511.763153,1126.95759,0.535,1
1001.32821,1052.36813,1.0,1
267.463246,267.921276,0.635,1
465.447766,466.125799,0.859,1
1369.74847,1383.88737,1.0,1
921.983276,951.223695,1.0,1
430.630741,900.982506,0.331,1
166.114269,404.289759,0.407,1
405.090995,415.167336,0.882,1
393.70172,393.848615,0.0,0
297.067392,781.199458,0.218,1
499.496908,499.995596,0.866,1
1465.99259,1468.08018,1.0,1
115.260052,684.153876,0.050737265,1
854.123721,1729.71958,1.0,1
369.40012,645.377242,0.799,1
191.423225,194.581522,0.677,1
169.074141,169.265885,0.0,0
122.923417,554.031331,0.0352,0
361.552118,1088.94709,0.477,1
170.526863,174.4374,0.414,1
1010.30533,1010.70961,1.0,1
827.706734,1419.39931,1.0,1
496.698676,958.479231,0.545,1
425.011733,425.540616,0.966,1
977.307656,1391.08703,1.0,1
806.518523,822.733151,0.982,1
150.602796,311.018772,0.148,1
213.354042,1648.0247,1.0,1
97.1646426,99.4940871,0.0584,1
975.588541,976.526023,1.0,1
1320.32527,1428.23313,1.0,1
638.717694,642.182079,0.953,1
1422.23792,1782.80135,1.0,1
510.02474,1481.51148,1.0,1
68.2298788,546.021644,0.048932433,0
143.695292,143.886513,0.0,0
1172.67418,1172.95782,1.0,1
665.360714,763.14313,0.97,1
1096.25296,1097.04943,1.0,1
721.638021,907.638254,0.957,1
555.968369,1552.88501,1.0,1
135.936049,140.004028,0.458,1
501.211821,501.515389,0.821,1
144.232999,177.778957,0.4217186,1
359.436779,359.626631,0.255,1
135.884444,137.196655,0.653,1
190.070342,190.272748,0.0434,0
4.50424714,392.699967,0.040946558,0
448.452194,590.292425,0.797,1
597.355245,598.992667,0.758,1
344.816673,504.886203,0.746,1
503.837517,1012.76247,0.541,1
102.408865,103.425168,0.891,1
497.629123,498.093715,0.684,1
69.0581612,320.697912,0.0064399154,0
468.91002,469.030685,0.854,1
512.406716,512.49624,0.969,1
116.369022,117.171136,0.419,1
154.222272,157.932817,0.0,0
196.593339,648.205825,0.0406,0
564.045344,565.032412,1.0,1
909.400658,910.545785,1.0,1
1410.14524,1410.87409,1.0,1
80.3500683,727.50343,0.028507436,0
555.768732,558.100517,1.0,1
95.1256167,95.3050656,0.0,0
1161.61173,1163.99309,1.0,1
1613.16861,1723.44035,1.0,1
1422.35245,1422.79571,1.0,1
496.547106,625.442106,0.912,1
854.755515,1401.09843,1.0,1
982.730544,983.343597,1.0,1
1398.56715,1399.82525,1.0,1
1810.94956,1906.98132,1.0,1
1052.11742,1236.88954,1.0,1
785.226441,785.360934,0.827,1
384.877797,387.685815,0.928,1
231.22427,426.375782,0.322,1
298.430674,300.863115,1.0,1
704.74777,1202.64866,1.0,1
170.80552,528.584995,0.0411,0
493.21435,1259.73933,1.0,1
639.894669,639.899497,1.0,1
580.704905,999.89283,0.508,1
815.51316,818.463493,0.717,1
1461.62487,1462.44167,1.0,1
783.76016,784.302352,1.0,1
181.314583,678.110843,0.07487292,1
450.442822,451.855474,0.858,1
199.082333,201.290456,0.438,1
668.333453,671.333096,1.0,1
356.310635,358.994002,0.858,1
108.729831,108.912904,0.0,0
326.441755,329.507628,1.0,1
870.470043,1177.61045,0.967,1
253.647045,254.739114,1.0,1
601.230687,717.263308,0.935,1
72.3001037,902.205362,0.162,1
232.824322,1334.16497,1.0,1
160.446314,526.742084,0.23535532,1
525.554576,529.007362,0.267,1
43.8525532,614.803024,0.012703352,0
191.777546,191.970608,0.0,0
11.2879034,1222.60024,1.0,1
454.454336,1027.99933,0.539,1
690.576484,691.477086,0.655,1
100.774759,104.356169,0.0324,0
118.241958,118.427924,0.0,0
739.13571,890.285825,0.958,1
453.337759,672.271562,0.78,1
182.19006,183.400975,0.947,1
199.080871,200.548238,1.0,1
322.676777,325.185686,0.997,1
210.684741,1174.05106,0.557,1
217.061642,218.106689,0.213,1
1251.3902,1251.44826,1.0,1
96.4011119,103.74524,0.0497,0
366.486022,371.023953,0.228,1
379.501136,1004.65058,0.391,1
658.50329,1245.75471,1.0,1
902.917816,905.471574,0.883,1
267.691409,267.873864,0.0,0
691.32496,1249.05297,1.0,1
743.500046,743.799289,1.0,1
899.330394,900.445324,0.965,1
229.481004,229.668974,0.0,0
16.4333792,810.71704,0.12542617,1
417.461215,418.743881,0.799,1
915.199894,915.631454,1.0,1
141.647488,141.692738,0.00577,0
389.81951,391.747723,0.583,1
358.468081,358.76478,0.457,1
1197.18619,1201.75073,1.0,1
776.47618,1811.04517,1.0,1
142.977975,143.28045,0.0697,1
147.488541,149.675582,0.763,1
1191.84445,1192.53619,1.0,1
431.98076,432.182687,0.349,1
144.095082,144.287069,0.0,0
934.996488,956.478692,1.0,1
1236.20921,1236.57197,1.0,1
1017.17596,1442.46524,1.0,1
90.4178669,129.15729,1.27e-15,0
362.960243,363.915945,0.634,1
1180.21232,1184.6668,1.0,1
492.692449,492.800028,0.638,1
191.630052,191.823406,0.0,0
394.02163,394.211891,0.659,1
110.787863,372.64799,0.034742806,0
891.311036,902.305542,0.93,1
957.919285,1105.41434,0.993,1
40.7509231,1056.70936,0.0962,1
334.492547,334.718489,0.218,1
40.5693758,352.4928,0.046921283,0
218.784469,221.502085,0.908,1
493.716096,494.313839,0.542,1
693.694776,873.532252,0.967,1
145.368514,177.264295,4.32e-05,0
39.7294408,125.474361,0.0,0
1576.84762,1580.52838,1.0,1
331.034838,908.169047,0.309,1
221.496505,870.848101,0.022696715,0
748.726332,942.625778,0.977,1
118.443635,119.722966,0.831,1
223.476151,1040.25122,0.0649,1
104.806622,116.579979,0.0034,0
346.174894,346.341404,0.0,0
307.611569,521.147094,0.823,1
502.822967,503.776214,1.0,1
799.740348,799.932085,0.895,1
651.459358,1170.95536,0.749,1
607.884143,612.439424,0.436,1
363.429453,546.171057,0.668,1
672.822342,673.590651,0.905,1
195.35113,198.240263,0.736,1
459.594577,1008.21173,0.439,1
491.795851,492.924431,0.524,1
441.208324,445.286975,0.115,1
767.841363,776.109691,0.924,1
485.685831,1262.11384,1.0,1
145.089596,337.828127,0.0944,1
232.723557,237.758632,0.0861,1
206.228031,206.42421,0.0,0
1170.95034,1664.50604,1.0,1
688.597017,690.10915,0.942,1
979.771349,1056.30392,1.0,1
463.513338,463.631472,0.0,0
181.966571,182.154106,0.0,0
344.360941,993.096639,0.309,1
475.356069,478.933488,0.47,1
244.755161,311.450573,0.102,1
204.436312,227.556301,0.4,1
1002.61862,1363.53295,1.0,1
316.116032,481.440163,0.843,1
254.89855,1170.7399,0.586,1
323.123966,844.702959,0.04250657,0
20.0302328,1355.84774,1.0,1
333.867307,334.036966,0.0,0
152.063682,152.669592,0.0793,1
330.820866,333.278381,0.269,1
715.234424,1481.56401,1.0,1
170.26386,172.995236,0.907,1
298.712297,302.27568,0.476,1
383.284071,386.840701,0.287,1
333.542477,421.378591,0.702,1
877.831591,878.694824,0.975,1
27.1392774,594.745091,0.050557062,1
393.564369,395.099154,0.13,1
94.7816615,96.0614285,0.781,1
266.158181,271.38647,0.245,1
243.157568,246.76719,0.86,1
1068.36653,1071.72645,1.0,1
271.929083,272.105199,0.0,0
616.644646,1095.04039,0.713,1
173.581813,180.943465,0.341,1
297.22707,332.472859,0.665,1
671.096201,671.586861,0.876,1
514.988892,517.418093,0.944,1
289.609023,289.827812,0.413,1
301.49365,349.532441,0.459,1
870.737518,873.008756,1.0,1
266.273428,271.231358,0.611,1
79.5914814,208.026009,0.00149,0
133.156481,136.72402,0.238,1
79.0631236,562.444914,2.78e-05,0
514.920115,1241.19971,1.0,1
337.905372,338.077385,0.0,0
548.999584,632.885783,0.911,1
669.086195,1332.22777,1.0,1
12.7289868,891.293693,0.009416633,0
121.415372,123.971949,0.304,1
395.140682,1130.79605,0.205,1
213.052722,213.241335,0.0,0
177.00987,183.156509,0.0,0
207.003059,207.192819,0.0,0
101.035846,101.761573,0.911,1
182.335323,195.171629,0.0961,1
473.078343,1826.6212,1.0,1
199.019698,211.763508,0.473,1
382.072645,382.221977,0.0,0
132.402314,132.591453,0.0,0
405.062524,405.272903,0.317,1
163.136303,164.224404,0.915,1
247.410803,248.071339,0.855,1
216.758451,219.06957,0.865,1
1359.96313,1518.81308,1.0,1
417.984186,418.921295,0.932,1
662.506145,1332.64744,1.0,1
158.557733,158.751446,0.0,0
200.899839,1015.72358,0.234,1
970.093502,971.935121,0.878,1
444.504112,451.692094,0.236,1
226.474911,226.715629,0.183,1
891.676387,893.992188,0.94,1
466.294401,466.50628,0.0,0
165.518724,165.70845,0.0,0
146.580857,493.271017,0.013365081,0
714.27249,714.319009,0.939,1
779.7077,782.99993,0.921,1
93.8477255,1454.43721,1.0,1
625.011043,736.848503,0.925,1
365.479608,368.644096,0.0646,1
146.148137,150.297431,0.289,1
37.1203348,717.111638,0.028423237,0
715.415933,716.365564,0.822,1
503.297109,504.134922,0.721,1
30.6584875,328.556377,0.03973363,0
832.443288,1007.24697,1.0,1
734.776678,815.744986,0.932,1
380.363199,382.502452,0.0717,1
552.865944,989.797093,0.678,1
864.205749,1311.10417,1.0,1
280.698934,280.877307,0.0,0
410.130915,461.312993,0.0,0
724.472763,725.993209,0.937,1
227.917594,228.107868,0.0,0
97.7702133,100.073003,0.0264,0
402.007598,402.153644,0.0,0
1102.24016,1103.71314,1.0,1
1017.91398,1579.75011,1.0,1
1457.04501,1461.34784,1.0,1
116.054189,116.23677,0.0,0
204.271747,1147.92154,0.499,1
668.835805,1527.38686,1.0,1
1335.9364,1337.05632,1.0,1
432.641482,567.638073,0.681,1
345.227205,345.392816,0.0,0
745.334766,1358.55894,1.0,1
665.784652,669.554086,0.972,1
162.079676,1596.78188,1.0,1
130.863322,1632.39544,1.0,1
1026.93904,1027.02381,0.904,1
587.487201,656.322857,0.836,1
277.106232,398.035813,0.0632,1
175.017117,177.603955,0.824,1
670.531334,958.894689,0.853,1
222.011601,222.202824,0.0,0
1002.35475,1079.48561,1.0,1
774.976725,1039.106,0.876,1
414.013809,414.610038,0.0,0
393.191855,393.386412,0.263,1
160.036027,160.228533,0.0,0
229.231752,1548.81506,1.0,1
549.765215,549.866824,0.61,1
148.439883,148.650191,0.0,0
469.781135,1368.8597,1.0,1
1731.37384,1731.71049,1.0,1
636.976155,868.424958,0.901,1
462.584669,464.744741,0.899,1
274.177676,281.657614,0.876,1
238.069144,238.268051,0.0799,1
1344.13677,1892.93889,1.0,1
279.550909,279.731273,0.0,0
1175.70337,1176.3471,1.0,1
744.995399,745.559829,1.0,1
114.783921,115.537941,0.00916,0
300.407805,1582.32854,1.0,1
614.250225,616.475202,0.721,1
567.363234,568.252834,0.832,1
1125.18418,1577.80015,1.0,1
383.660714,1373.74832,1.0,1
101.090474,101.269322,0.0,0
244.447324,247.708583,0.736,1
61.8648697,1148.29911,0.54,1
289.665305,1127.70402,0.209,1
613.696334,915.896198,0.772,1
168.444377,175.369703,0.01489798,0
1408.08901,1835.45463,1.0,1
224.233906,224.450685,0.167,1
1.92694913,640.732606,6.24e-06,0
415.274631,415.419832,0.0,0
572.581701,576.890871,0.326,1
905.208008,1284.63294,1.0,1
195.686218,216.193624,0.717,1
241.947004,242.138232,0.0,0
665.56272,667.769406,1.0,1
911.611907,1352.72082,1.0,1
299.335298,304.212011,0.0,0
301.229989,301.415687,0.175,1
545.333966,816.221346,0.705,1
170.804245,171.300244,0.0296,0
718.515726,719.577407,1.0,1
711.669573,713.508418,0.533,1
697.90616,698.799927,0.927,1
242.588718,242.776183,0.0,0
322.224366,518.305661,0.734,1
474.225711,477.504194,0.932,1
1428.70369,1431.69206,1.0,1
382.799676,390.505521,0.335,1
448.96166,451.708584,0.639,1
303.77383,303.94646,0.0,0
392.906866,674.466947,0.593,1
776.12704,1130.41572,0.834,1
501.968416,502.138949,1.0,1
666.908427,1115.3032,0.572,1
84.5380351,289.314541,0.021111535,0
198.914117,1170.53658,0.503,1
454.774657,465.272115,0.924,1
355.956845,356.436899,0.782,1
183.425231,186.254689,0.573,1
204.891347,671.188414,0.013407763,0
1108.81908,1413.98782,1.0,1
113.444765,113.636333,0.0,0
688.133717,690.408725,0.94,1
369.356187,773.377362,0.297,1
534.111564,534.221462,1.0,1
944.984581,945.526675,1.0,1
72.4493226,458.609903,0.38838938,1
516.766659,869.723896,0.298,1
10.3184404,254.824501,6.21e-05,0
628.655198,1010.35237,0.556,1
109.382975,109.566865,0.0,0
637.223601,639.426014,1.0,1
698.371144,700.91994,0.651,1
346.381215,348.404303,0.141,1
203.520874,207.646825,0.0037308282,0
1433.03957,1436.07337,1.0,1
542.523323,1271.865,1.0,1
167.439113,234.483608,1.59e-05,0
122.565015,122.760244,0.0,0
288.389224,291.568591,0.774,1
431.08577,435.44534,0.123,1
161.199115,162.060674,1.0,1
464.915666,464.993468,0.318,1
868.876462,885.668964,0.984,1
583.101311,1581.70065,1.0,1
477.852152,481.881303,0.499,1
86.6406731,1200.10531,1.0,1
220.588454,551.868302,0.582,1
699.384413,823.988383,0.999,1
37.1198675,550.277252,0.35340926,1
621.400924,621.412825,1.0,1
365.868599,366.081925,0.914,1
1617.84952,1621.6213,1.0,1
604.590763,1884.35368,1.0,1
846.485946,1083.11989,0.938,1
301.546205,1379.1266,1.0,1
1080.19652,1496.77571,1.0,1
628.1131,633.130801,0.927,1
692.322395,1457.82047,1.0,1
180.312759,180.504348,0.0,0
197.714663,202.938602,0.015076753,0
103.088943,104.118585,0.914,1
394.372145,545.225622,0.735,1
821.708537,1931.61018,1.0,1
465.883861,466.005103,0.0,0
569.697842,775.964776,0.947,1
350.626377,571.946992,0.66,1
759.872577,760.938847,0.935,1
130.373016,131.975538,0.898,1
195.506319,195.696589,0.0,0
576.586307,579.032831,0.532,1
147.25254,150.196358,0.406,1
798.610082,799.010905,1.0,1
233.803401,943.344659,0.255,1
237.257959,477.167308,0.0662,1
210.306389,210.504784,0.0,0
714.667441,1718.02605,1.0,1
288.718909,597.835561,0.633,1
109.603931,113.298205,0.0104,0
100.852022,102.996909,0.574,1
308.493669,317.511441,0.854,1
355.085966,355.401303,0.527,1
112.371738,117.989537,0.0235,0
1257.7023,1327.92036,1.0,1
320.974654,321.144113,0.0,0
803.447493,804.32561,0.881,1
187.962001,188.423487,1.0,1
327.361317,559.973994,0.526,1
109.627932,111.309218,0.864,1
96.6177504,245.242433,0.0115,0
693.587315,704.075409,0.798,1
35.5336356,147.13966,0.000137,0
724.004262,737.315642,1.0,1
1351.10931,1351.34988,1.0,1
1364.62492,1642.92564,1.0,1
276.440203,281.419047,0.778,1
658.140266,663.567039,1.0,1
383.138101,384.766288,0.743,1
947.09612,1911.07137,1.0,1
346.875304,347.038352,0.0,0
305.02877,306.440523,0.627,1
119.502646,119.698926,0.016,0
143.199128,1257.90028,1.0,1
365.195341,365.352695,0.0,0
353.326009,353.500949,0.0,0
559.283362,559.353955,0.836,1
353.643605,353.811732,0.0,0
21.9984173,1366.53939,1.0,1
1734.72553,1735.61703,1.0,1
387.06455,389.37014,0.942,1
336.339946,342.466094,0.133,1
595.495405,595.572605,0.738,1
131.955504,138.875116,0.189,1
771.277434,775.086131,0.841,1
536.877792,1339.9498,1.0,1
556.405455,556.496112,0.905,1
162.910931,328.404055,0.102,1
645.822479,1752.93106,1.0,1
447.842211,447.967289,0.0,0
713.902557,1241.75193,1.0,1
209.604426,212.0647,0.7,1
667.436675,667.437133,1.0,1
76.8627356,1648.10803,1.0,1
84.2299541,829.034282,0.0028302595,0
1078.39308,1096.49077,1.0,1
60.970239,284.53734,1.27e-05,0
211.613954,219.932567,0.0651,1
179.71479,184.47607,0.216,1
171.887438,625.30649,0.48987895,1
143.139493,143.328955,0.0,0
658.653015,1471.08773,1.0,1
228.329758,228.542512,0.048,0
4.89751127,432.256998,1.98e-10,0
627.819104,630.146934,0.955,1
127.679018,133.061659,0.24292685,1
274.559392,274.741515,0.0,0
137.629902,483.580622,0.21841834,1
840.702681,841.562071,1.0,1
637.351536,856.111512,0.836,1
489.392145,491.031095,0.315,1
124.769757,126.173991,0.907,1
1399.16131,1399.76262,1.0,1
161.535513,161.729225,0.0,0
454.812655,454.916645,0.918,1
173.575613,176.652073,0.772,1
716.678297,1415.10291,1.0,1
333.880111,340.969003,0.833,1
121.781564,121.967938,0.0,0
161.980758,165.146553,0.19,1
975.21899,977.358952,0.861,1
317.63313,372.583876,0.807,1
478.479392,689.412559,0.497,1
426.079466,427.4209,0.853,1
807.745218,808.797401,0.972,1
378.610591,1292.58188,1.0,1
521.053728,525.794594,0.928,1
314.978411,315.223107,0.207,1
377.120589,713.977899,0.544,1
120.444992,125.154448,0.05631054,1
194.991902,195.513542,0.836,1
24.9652966,1622.6342,1.0,1
150.269428,584.97389,0.108354405,1
967.728183,1782.2817,1.0,1
314.206706,1200.76708,1.0,1
854.453284,856.290919,0.903,1
731.807684,743.560721,0.741,1
90.8184143,365.623007,0.31006858,1
407.446416,412.539723,1.0,1
784.304332,863.577166,0.974,1
302.711133,304.975157,0.028039427,0
139.668532,144.101173,0.001,0
245.516027,534.356467,0.431,1
596.14331,599.45386,1.0,1
408.397876,900.080509,0.287,1
543.809184,563.714501,0.68,1
255.879729,256.063892,0.0,0
356.257529,356.404459,0.0,0
817.174934,821.418923,0.753,1
317.264131,319.005629,0.788,1
408.167943,408.316702,0.0,0
204.674894,217.457112,0.775,1
438.137253,441.568654,0.339,1
255.847672,766.402916,0.131,1
1099.96859,1167.00364,1.0,1
104.712319,104.857108,0.0,0
686.641419,1553.95143,1.0,1
294.293427,296.918299,0.145,1
154.724471,162.264364,0.009017568,0
393.746175,452.307795,0.681,1
633.007723,634.961078,1.0,1
615.19094,615.250474,0.592,1
1251.78654,1366.93178,1.0,1
729.098727,729.70058,0.965,1
1258.96744,1266.63277,1.0,1
1433.62396,1433.72466,1.0,1
670.545436,939.908388,0.702,1
147.423113,148.942649,0.891,1
272.162401,275.92709,0.113,1
615.690854,975.909529,0.75,1
801.125727,945.156427,0.998,1
864.382885,1693.1547,1.0,1
883.808423,885.071952,1.0,1
512.317675,512.39238,0.877,1
545.200905,545.310962,1.0,1
997.014746,1417.03239,1.0,1
341.389921,486.553184,0.835,1
1601.08855,1602.31796,1.0,1
377.463459,393.152399,0.912,1
168.192258,168.391988,0.0425,0
371.938832,635.924427,0.815,1
349.030588,349.190428,0.0,0
244.72739,1039.06921,0.276,1
151.486494,876.368877,0.0508,1
550.011175,550.107559,0.76,1
172.497573,172.692008,0.0,0
563.526647,1128.85539,0.631,1
1811.33284,1840.72051,1.0,1
194.117657,195.556993,0.894,1
320.89143,321.062335,0.0,0
473.122594,920.923105,0.205,1
331.71478,331.73325,1.0,1
1480.20552,1680.01952,1.0,1
365.585278,1495.82283,1.0,1
584.802467,586.146549,0.61,1
388.922318,1154.97439,0.286,1
901.782591,902.343616,0.995,1
344.405939,344.581652,0.0,0
487.921921,493.727566,0.777,1
54.1136748,450.541449,0.000102,0
340.573011,340.741215,0.0,0
1168.9681,1273.40512,1.0,1
395.723884,397.089845,0.0522,1
994.08505,995.74655,1.0,1
183.035243,610.083636,0.0723,1
271.97246,273.73555,0.783,1
297.498816,321.510435,0.744,1
1153.30021,1243.39553,1.0,1
243.253184,1103.33656,0.322,1
409.898928,894.036636,0.283,1
669.510204,672.38056,1.0,1
563.517767,697.351763,0.941,1
498.749244,499.469578,0.879,1
187.533511,993.538981,0.2,1
1023.2475,1128.42165,1.0,1
368.648602,368.800648,0.0,0
160.861103,160.936743,1.0,1
266.242616,266.414897,0.0,0
630.041537,630.186628,0.0,0
159.953246,546.959078,9.9413264e-05,0
278.716005,794.284107,0.148,1
346.927106,351.465867,0.216,1
981.528309,1605.31714,1.0,1
160.219862,166.859698,0.193,1
248.972074,1786.81614,1.0,1
88.6193792,566.474572,0.04526546,0
162.744819,166.517979,0.0682,1
289.419371,289.600071,0.0,0
48.718814,738.874179,4.04e-05,0
388.020283,388.170402,0.0,0
363.027849,365.858568,0.675,1
602.786127,1259.63871,1.0,1
921.597926,1663.88696,1.0,1
1562.7885,1562.80008,1.0,1
280.396523,283.821218,0.0668,1
377.595987,380.697749,0.361,1
410.73824,563.088352,0.821,1
306.111964,306.297134,0.175,1
35.036027,247.930575,0.0007452633,0
987.039447,990.458095,0.897,1
99.9801551,100.161421,0.0,0
212.448588,216.889157,0.313,1
165.310144,165.501799,0.0,0
365.698634,365.862747,0.0,0
1020.97483,1659.83589,1.0,1
108.296586,108.479512,0.0,0
360.161188,361.041552,1.0,1
20.7237226,333.211557,2.22e-12,0
502.990492,1417.00937,1.0,1
1330.51996,1732.60558,1.0,1
1889.86972,1889.93538,1.0,1
603.571896,1066.77701,0.653,1
567.841259,567.891844,0.694,1
631.435381,1866.61503,1.0,1
968.587414,1129.04867,1.0,1
261.497191,268.161715,0.12533064,1
820.825997,838.684605,1.0,1
415.499709,415.667912,0.386,1
748.205316,749.754238,0.625,1
250.123856,1003.63234,0.268,1
855.374765,1290.33416,1.0,1
208.283027,212.585038,0.21072546,1
356.913051,357.089425,0.0,0
400.945164,401.391699,0.789,1
201.068416,201.124016,1.0,1
211.59844,700.705353,0.0599,1
932.258495,1070.03353,1.0,1
107.156505,398.782112,0.033296123,0
185.282254,187.475392,0.902,1
834.427051,835.336698,0.832,1
260.226359,1870.4581,1.0,1
403.164469,408.487969,0.34,1
781.381718,785.114616,0.739,1
395.61077,691.805885,0.727,1
896.652875,1177.109,1.0,1
242.354097,242.54445,0.0,0
316.741448,316.930655,0.51,1
471.760816,1847.76482,1.0,1
644.630842,1714.57801,1.0,1
585.204076,585.559299,0.824,1
226.834344,234.839656,0.11224041,1
631.832254,1494.96183,1.0,1
805.390023,808.513547,0.767,1
515.706317,1641.54912,1.0,1
829.344132,1249.25196,1.0,1
124.923435,1434.36554,1.0,1
535.518665,535.602144,0.925,1
1504.48172,1546.53345,1.0,1
193.995495,194.26121,0.0288,0
949.533265,1248.80162,1.0,1
1414.63999,1414.64999,1.0,1
723.230627,997.317307,0.924,1
241.830639,614.415197,0.152,1
457.719168,567.823959,0.871,1
404.35677,569.68132,0.876,1
176.020441,176.211549,0.0,0
207.341602,209.127217,0.0,0
434.219092,436.080486,0.728,1
91.3653244,474.933883,0.3270088,1
1071.10045,1078.59515,1.0,1
701.229373,703.72747,0.948,1
329.955006,431.27697,0.661,1
711.955326,1461.21733,1.0,1
421.591754,423.120131,0.0,0
259.991186,262.609116,0.874,1
380.297446,384.025489,0.923,1
1148.87768,1321.51163,1.0,1
344.662837,830.367298,0.243,1
262.993877,265.904168,0.703,1
304.203418,304.392356,0.328,1
221.535239,221.61072,0.13,1
298.21838,301.786329,0.134,1
199.238955,201.733546,0.897,1
501.302815,1450.54253,1.0,1
288.661173,879.190882,0.2,1
866.505962,1134.69569,0.97,1
619.9578,1173.75794,0.668,1
324.886461,327.310074,1.0,1
171.552239,594.032287,0.0636,1
630.098141,630.79319,0.902,1
212.423478,890.863092,0.019605588,0
132.770274,380.880304,0.10682638,1
252.666654,252.854657,0.0,0
482.400174,482.510194,0.756,1
323.26702,326.854824,0.743,1
547.232539,1122.64002,0.54,1
512.68419,513.215066,0.753,1
97.9677735,921.509927,0.194,1
161.824633,162.015684,0.0,0
111.131114,111.316277,0.0,0
94.3567058,260.611843,4.8e-16,0
711.188462,892.270867,0.967,1
127.922785,132.937626,0.36,1
106.065449,114.001827,0.016,0
554.31733,554.393632,0.409,1
112.382796,112.572527,0.038,0
651.955562,652.033954,0.702,1
597.140796,597.212142,0.951,1
180.637319,418.512487,0.104,1
458.453789,996.0164,0.444,1
17.1534164,187.454446,1.0,1
785.676192,789.489773,0.987,1
1158.11624,1259.35241,1.0,1
523.057918,1378.24336,1.0,1
681.937509,1600.01554,1.0,1
816.31335,816.979494,0.777,1
739.319586,741.953092,0.563,1
754.912362,757.03538,1.0,1
1446.05672,1459.05885,1.0,1
444.728177,444.799474,0.62,1
395.887963,1256.71871,1.0,1
333.355942,336.380865,0.703,1
235.31064,553.853405,0.059785523,1
294.994713,295.206071,0.0,0
577.05642,1373.70862,1.0,1
441.245302,1592.92753,1.0,1
389.675465,389.824192,0.0,0
118.701666,585.47755,0.00051762245,0
809.712503,813.190118,0.921,1
502.867228,504.668095,0.861,1
1466.30857,1469.55938,1.0,1
365.880974,375.139285,0.398,1
775.276038,776.472316,0.837,1
75.3179584,975.343129,0.217,1
482.129152,482.260673,0.485,1
774.338499,946.577815,0.973,1
271.9653,273.59705,0.801,1
128.611473,128.797374,0.0,0
874.719964,876.689555,1.0,1
68.8383225,697.583394,0.019519735,0
260.303749,1701.03995,1.0,1
187.424756,192.11308,0.0332,0
727.020566,1241.50199,1.0,1
575.504648,575.570904,0.923,1
908.557714,1325.72605,1.0,1
389.377281,389.52809,0.0,0
161.198087,162.24947,0.835,1
214.672053,216.789014,0.404,1
866.180743,866.234652,0.84,1
338.26224,538.262236,0.672,1
655.751618,1045.19851,0.855,1
32.5302977,640.174042,1.1e-06,0
